rcept_no,stock_code,t,tag,rcept_dt,e,u,null_code,dup,in_window,R1,R1a,R1b,joined,episode_first,R1_episode_first,R2,mcap_q,mgmt_dispute
20250225800698,034310,6,잠정실적,2025-02-25,2025-02-25,2025-02-26,False,False,True,False,False,False,True,True,False,False,4,False
20250225901126,035610,6,잠정실적,2025-02-25,2025-02-25,2025-02-26,False,False,True,False,False,False,True,True,False,False,3,False
20250225901375,035890,6,잠정실적,2025-02-25,2025-02-25,2025-02-26,False,False,True,False,False,False,True,True,False,False,4,False
20250225901103,036630,6,잠정실적,2025-02-25,2025-02-25,2025-02-26,False,False,True,False,False,False,True,True,False,False,1,False
20250225900774,038060,6,잠정실적,2025-02-25,2025-02-25,2025-02-26,False,False,True,False,False,False,True,True,False,False,1,False
20250225901256,039020,6,잠정실적,2025-02-25,2025-02-25,2025-02-26,False,False,True,False,False,False,True,True,False,False,2,False
20250225900724,042000,6,잠정실적,2025-02-25,2025-02-25,2025-02-26,False,False,True,False,False,False,True,True,False,False,5,False
20250225900739,042000,6,잠정실적,2025-02-25,2025-02-25,2025-02-26,False,True,True,False,False,False,False,False,False,False,0,False
20250225901113,042600,6,잠정실적,2025-02-25,2025-02-25,2025-02-26,False,False,True,False,False,False,True,True,False,False,3,False
20250225900525,047560,6,잠정실적,2025-02-25,2025-02-25,2025-02-26,False,False,True,False,False,False,True,True,False,False,4,False
20250225900825,047770,6,잠정실적,2025-02-25,2025-02-25,2025-02-26,False,False,True,False,False,False,True,True,False,False,2,False
20250225901155,048770,6,잠정실적,2025-02-25,2025-02-25,2025-02-26,False,False,True,False,False,False,True,True,False,False,1,False
20250225900172,050760,6,잠정실적,2025-02-25,2025-02-25,2025-02-26,False,False,True,False,False,False,True,True,False,False,1,False
20250225900757,054210,6,잠정실적,2025-02-25,2025-02-25,2025-02-26,False,False,True,False,False,False,True,True,False,False,3,False
20250225900689,058450,6,잠정실적,2025-02-25,2025-02-25,2025-02-26,False,False,True,False,False,False,True,True,False,False,1,False
20250225901035,064290,6,잠정실적,2025-02-25,2025-02-25,2025-02-26,False,False,True,False,False,False,True,True,False,False,4,False
20250225901062,065350,6,잠정실적,2025-02-25,2025-02-25,2025-02-26,False,False,True,False,False,False,True,True,False,False,5,False
20250225901037,065950,6,잠정실적,2025-02-25,2025-02-25,2025-02-26,False,False,True,False,False,False,True,True,False,False,2,False
20250225800573,068270,6,잠정실적,2025-02-25,2025-02-25,2025-02-26,False,False,True,False,False,False,True,True,False,False,5,False
20250225800576,068270,6,잠정실적,2025-02-25,2025-02-25,2025-02-26,False,True,True,False,False,False,False,False,False,False,0,False
20250225800579,068270,6,잠정실적,2025-02-25,2025-02-25,2025-02-26,False,True,True,False,False,False,False,False,False,False,0,False
20250225901067,071200,6,잠정실적,2025-02-25,2025-02-25,2025-02-26,False,False,True,False,False,False,True,True,False,False,3,False
20250225901109,080220,6,잠정실적,2025-02-25,2025-02-25,2025-02-26,False,False,True,False,False,False,True,True,False,False,5,False
20250225901341,091590,6,잠정실적,2025-02-25,2025-02-25,2025-02-26,False,False,True,False,False,False,True,True,False,False,1,False
20250225801185,095570,6,잠정실적,2025-02-25,2025-02-25,2025-02-26,False,False,True,False,False,False,True,True,False,False,4,False
20250225901322,101000,6,잠정실적,2025-02-25,2025-02-25,2025-02-26,False,False,True,False,False,False,True,True,False,False,3,False
20250225900471,104830,6,잠정실적,2025-02-25,2025-02-25,2025-02-26,False,False,True,False,False,False,True,True,False,False,4,False
20250225900513,104830,6,잠정실적,2025-02-25,2025-02-25,2025-02-26,False,True,True,False,False,False,False,False,False,False,0,False
20250225900907,108380,6,잠정실적,2025-02-25,2025-02-25,2025-02-26,False,False,True,False,False,False,True,True,False,False,3,False
20250225901255,115530,6,잠정실적,2025-02-25,2025-02-25,2025-02-26,False,False,True,False,False,False,True,True,False,False,1,False
20250225900213,122450,6,잠정실적,2025-02-25,2025-02-25,2025-02-26,False,False,True,False,False,False,True,True,False,False,3,False
20250225900693,123570,6,잠정실적,2025-02-25,2025-02-25,2025-02-26,False,False,True,False,False,False,True,True,False,False,2,False
20250225900280,124560,6,잠정실적,2025-02-25,2025-02-25,2025-02-26,False,False,True,False,False,False,True,True,False,False,3,False
20250225801334,137310,6,잠정실적,2025-02-25,2025-02-25,2025-02-26,False,False,True,False,False,False,True,True,False,False,5,False
20250225901225,139670,6,잠정실적,2025-02-25,2025-02-25,2025-02-26,False,False,True,False,False,False,True,True,False,False,1,False
20250225900606,146320,6,잠정실적,2025-02-25,2025-02-25,2025-02-26,False,False,True,False,False,False,True,True,False,False,3,False
20250225900780,160190,6,잠정실적,2025-02-25,2025-02-25,2025-02-26,False,False,True,False,False,False,True,True,False,False,5,False
20250225800259,161890,6,잠정실적,2025-02-25,2025-02-25,2025-02-26,False,False,True,False,False,False,True,False,False,False,5,False
20250225800260,161890,6,잠정실적,2025-02-25,2025-02-25,2025-02-26,False,True,True,False,False,False,False,False,False,False,0,False
20250225901100,173940,6,잠정실적,2025-02-25,2025-02-25,2025-02-26,False,False,True,False,False,False,True,True,False,False,1,False
20250225900839,187220,6,잠정실적,2025-02-25,2025-02-25,2025-02-26,False,False,True,False,False,False,True,True,False,False,1,False
20250225801254,192650,6,잠정실적,2025-02-25,2025-02-25,2025-02-26,False,False,True,False,False,False,True,True,False,False,5,False
20250225900748,195990,6,잠정실적,2025-02-25,2025-02-25,2025-02-26,False,False,True,False,False,False,True,True,False,False,2,False
20250225901239,203650,6,잠정실적,2025-02-25,2025-02-25,2025-02-26,False,False,True,False,False,False,True,True,False,False,4,False
20250225900874,204270,6,잠정실적,2025-02-25,2025-02-25,2025-02-26,False,False,True,False,False,False,True,True,False,False,5,False
20250225900749,222800,6,잠정실적,2025-02-25,2025-02-25,2025-02-26,False,False,True,False,False,False,True,True,False,False,5,False
20250225900487,237690,6,잠정실적,2025-02-25,2025-02-25,2025-02-26,False,False,True,False,False,False,True,True,False,False,5,False
20250225900652,239340,6,잠정실적,2025-02-25,2025-02-25,2025-02-26,False,False,True,False,False,False,True,True,False,False,1,False
20250225900924,257720,6,잠정실적,2025-02-25,2025-02-25,2025-02-26,False,False,True,False,False,False,True,True,False,False,5,False
20250225900216,258610,6,잠정실적,2025-02-25,2025-02-25,2025-02-26,False,False,True,False,False,False,True,True,False,False,1,False
20250225800159,271560,6,잠정실적,2025-02-25,2025-02-25,2025-02-26,False,False,True,False,False,False,True,True,False,False,5,False
20250225901136,285800,6,잠정실적,2025-02-25,2025-02-25,2025-02-26,False,False,True,False,False,False,True,True,False,False,1,False
20250225900908,317530,6,잠정실적,2025-02-25,2025-02-25,2025-02-26,False,False,True,False,False,False,True,True,False,False,3,False
20250225901310,318020,6,잠정실적,2025-02-25,2025-02-25,2025-02-26,False,False,True,False,False,False,True,True,False,False,1,False
20250225900149,347000,6,잠정실적,2025-02-25,2025-02-25,2025-02-26,False,False,True,False,False,False,True,True,False,False,2,False
20250225800608,352820,6,잠정실적,2025-02-25,2025-02-25,2025-02-26,False,False,True,False,False,False,True,True,False,False,5,False
20250225800611,352820,6,잠정실적,2025-02-25,2025-02-25,2025-02-26,False,True,True,False,False,False,False,False,False,False,0,False
20250225900157,353190,6,잠정실적,2025-02-25,2025-02-25,2025-02-26,False,False,True,False,False,False,True,True,False,False,1,False
20250225900697,354320,6,잠정실적,2025-02-25,2025-02-25,2025-02-26,False,False,True,False,False,False,True,True,False,False,4,False
20250225901139,357230,6,잠정실적,2025-02-25,2025-02-25,2025-02-26,False,False,True,False,False,False,True,True,False,False,3,False
20250225900659,361390,6,잠정실적,2025-02-25,2025-02-25,2025-02-26,False,False,True,False,False,False,True,True,False,False,4,False
20250225800489,377740,6,잠정실적,2025-02-25,2025-02-25,2025-02-26,False,False,True,False,False,False,True,True,False,False,5,False
20250225800545,377740,6,잠정실적,2025-02-25,2025-02-25,2025-02-26,False,True,True,False,False,False,False,False,False,False,0,False
20250226800564,000040,6,잠정실적,2025-02-26,2025-02-26,2025-02-27,False,False,True,False,False,False,True,True,False,False,1,False
20250226800235,001620,6,잠정실적,2025-02-26,2025-02-26,2025-02-27,False,False,True,False,False,False,True,True,False,False,2,False
20250226801064,002460,6,잠정실적,2025-02-26,2025-02-26,2025-02-27,False,False,True,False,False,False,True,True,False,False,3,False
20250226800766,002960,6,잠정실적,2025-02-26,2025-02-26,2025-02-27,False,False,True,False,False,False,True,True,False,False,5,False
20250226800348,003720,6,잠정실적,2025-02-26,2025-02-26,2025-02-27,False,False,True,False,False,False,True,True,False,False,3,False
20250226800658,004270,6,잠정실적,2025-02-26,2025-02-26,2025-02-27,False,False,True,False,False,False,True,True,False,False,1,False
20250226900254,005290,6,잠정실적,2025-02-26,2025-02-26,2025-02-27,False,False,True,False,False,False,True,True,False,False,5,False
20250226800426,005820,6,잠정실적,2025-02-26,2025-02-26,2025-02-27,False,False,True,False,False,False,True,True,False,False,1,False
20250226800624,014910,6,잠정실적,2025-02-26,2025-02-26,2025-02-27,False,False,True,False,False,False,True,True,False,False,1,False
20250226900380,015750,6,잠정실적,2025-02-26,2025-02-26,2025-02-27,False,False,True,True,False,True,False,False,True,False,0,False
20250226900601,018290,6,잠정실적,2025-02-26,2025-02-26,2025-02-27,False,False,True,False,False,False,True,True,False,False,5,False
20250226900540,019010,6,잠정실적,2025-02-26,2025-02-26,2025-02-27,False,False,True,False,False,False,True,True,False,False,3,False
20250226900808,021040,6,잠정실적,2025-02-26,2025-02-26,2025-02-27,False,False,True,False,False,False,True,True,False,False,1,False
20250226900136,023160,6,잠정실적,2025-02-26,2025-02-26,2025-02-27,False,False,True,False,False,False,True,True,False,False,5,False
20250226900161,023160,6,잠정실적,2025-02-26,2025-02-26,2025-02-27,False,True,True,False,False,False,False,False,False,False,0,False
20250226901294,023760,6,잠정실적,2025-02-26,2025-02-26,2025-02-27,False,False,True,False,False,False,True,True,False,False,4,False
20250226800237,024720,6,잠정실적,2025-02-26,2025-02-26,2025-02-27,False,False,True,False,False,False,True,True,False,False,4,False
20250226800238,024720,6,잠정실적,2025-02-26,2025-02-26,2025-02-27,False,True,True,False,False,False,False,False,False,False,0,False
20250226800242,024720,6,잠정실적,2025-02-26,2025-02-26,2025-02-27,False,True,True,False,False,False,False,False,False,False,0,False
20250226900516,025880,6,잠정실적,2025-02-26,2025-02-26,2025-02-27,False,False,True,False,False,False,True,True,False,False,1,False
20250226900701,028300,6,잠정실적,2025-02-26,2025-02-26,2025-02-27,False,False,True,False,False,False,True,True,False,False,5,False
20250226901099,031330,6,잠정실적,2025-02-26,2025-02-26,2025-02-27,False,False,True,False,False,False,True,True,False,False,4,False
20250226900834,031510,6,잠정실적,2025-02-26,2025-02-26,2025-02-27,False,False,True,False,False,False,True,True,False,False,1,False
20250226900740,038340,6,잠정실적,2025-02-26,2025-02-26,2025-02-27,False,False,True,True,True,False,False,False,True,False,0,False
20250226901195,039200,6,잠정실적,2025-02-26,2025-02-26,2025-02-27,False,False,True,False,False,False,True,True,False,False,5,False
20250226901044,052300,6,잠정실적,2025-02-26,2025-02-26,2025-02-27,False,False,True,False,False,False,True,True,False,False,1,False
20250226900381,052420,6,잠정실적,2025-02-26,2025-02-26,2025-02-27,False,False,True,False,False,False,True,True,False,False,3,False
20250226900730,053260,6,잠정실적,2025-02-26,2025-02-26,2025-02-27,False,False,True,False,False,False,True,True,False,False,2,False
20250226900859,060150,6,잠정실적,2025-02-26,2025-02-26,2025-02-27,False,False,True,False,False,False,True,True,False,False,4,False
20250226900623,066130,6,잠정실적,2025-02-26,2025-02-26,2025-02-27,False,False,True,False,False,False,True,True,False,False,2,False
20250226900806,066700,6,잠정실적,2025-02-26,2025-02-26,2025-02-27,False,False,True,False,False,False,True,True,False,False,3,False
20250226900894,075130,6,잠정실적,2025-02-26,2025-02-26,2025-02-27,False,False,True,False,False,False,True,True,False,False,1,False
20250226800689,077970,6,잠정실적,2025-02-26,2025-02-26,2025-02-27,False,False,True,False,False,False,True,True,False,False,5,False
20250226801230,085310,6,잠정실적,2025-02-26,2025-02-26,2025-02-27,False,False,True,False,False,False,True,True,False,False,2,False
20250226900611,091340,6,잠정실적,2025-02-26,2025-02-26,2025-02-27,False,False,True,False,False,False,True,True,False,False,1,False
20250226900590,096530,6,잠정실적,2025-02-26,2025-02-26,2025-02-27,False,False,True,False,False,False,True,True,False,False,5,False
20250226900645,096530,6,잠정실적,2025-02-26,2025-02-26,2025-02-27,False,True,True,False,False,False,False,False,False,False,0,False
20250226900432,099440,6,잠정실적,2025-02-26,2025-02-26,2025-02-27,False,False,True,False,False,False,True,True,False,False,4,False
20250226800777,101530,6,잠정실적,2025-02-26,2025-02-26,2025-02-27,False,False,True,False,False,False,True,True,False,False,4,False
20250226900780,108230,6,잠정실적,2025-02-26,2025-02-26,2025-02-27,False,False,True,False,False,False,True,True,False,False,4,False
20250226900548,113810,6,잠정실적,2025-02-26,2025-02-26,2025-02-27,False,False,True,False,False,False,True,True,False,False,2,False
20250226900508,114190,6,잠정실적,2025-02-26,2025-02-26,2025-02-27,False,False,True,False,False,False,True,True,False,False,4,False
20250226901156,118990,6,잠정실적,2025-02-26,2025-02-26,2025-02-27,False,False,True,False,False,False,True,True,False,False,4,False
20250226900629,136410,6,잠정실적,2025-02-26,2025-02-26,2025-02-27,False,False,True,False,False,False,True,True,False,False,2,False
20250226901172,151860,6,잠정실적,2025-02-26,2025-02-26,2025-02-27,False,False,True,False,False,False,True,True,False,False,4,False
20250226901288,159910,6,잠정실적,2025-02-26,2025-02-26,2025-02-27,False,False,True,True,False,True,False,False,True,False,0,False
20250226900197,179290,6,잠정실적,2025-02-26,2025-02-26,2025-02-27,False,False,True,False,False,False,True,True,False,False,4,False
20250226900857,182360,6,잠정실적,2025-02-26,2025-02-26,2025-02-27,False,False,True,False,False,False,True,True,False,False,4,False
20250226900975,201490,6,잠정실적,2025-02-26,2025-02-26,2025-02-27,False,False,True,False,False,False,True,True,False,False,2,False
20250226901006,201490,6,잠정실적,2025-02-26,2025-02-26,2025-02-27,False,True,True,False,False,False,False,False,False,False,0,False
20250226900311,214180,6,잠정실적,2025-02-26,2025-02-26,2025-02-27,False,False,True,False,False,False,True,True,False,False,3,False
20250226900710,215200,6,잠정실적,2025-02-26,2025-02-26,2025-02-27,False,False,True,False,False,False,True,True,False,False,4,False
20250226900745,215200,6,잠정실적,2025-02-26,2025-02-26,2025-02-27,False,True,True,False,False,False,False,False,False,False,0,False
20250226900659,222160,6,잠정실적,2025-02-26,2025-02-26,2025-02-27,False,False,True,False,False,False,True,True,False,False,2,False
20250226900351,222980,6,잠정실적,2025-02-26,2025-02-26,2025-02-27,False,False,True,False,False,False,True,True,False,False,1,False
20250226900521,238200,6,잠정실적,2025-02-26,2025-02-26,2025-02-27,False,False,True,False,False,False,True,True,False,False,1,False
20250226900680,240810,6,잠정실적,2025-02-26,2025-02-26,2025-02-27,False,False,True,False,False,False,True,True,False,False,5,False
20250226900692,240810,6,잠정실적,2025-02-26,2025-02-26,2025-02-27,False,True,True,False,False,False,False,False,False,False,0,False
20250226901193,263700,6,잠정실적,2025-02-26,2025-02-26,2025-02-27,False,False,True,False,False,False,True,True,False,False,1,False
20250226900963,288620,6,잠정실적,2025-02-26,2025-02-26,2025-02-27,False,False,True,False,False,False,True,True,False,False,2,False
20250226900477,290520,6,잠정실적,2025-02-26,2025-02-26,2025-02-27,False,False,True,False,False,False,True,True,False,False,1,False
20250226900811,290660,6,잠정실적,2025-02-26,2025-02-26,2025-02-27,False,False,True,False,False,False,True,True,False,False,2,False
20250226900148,310200,6,잠정실적,2025-02-26,2025-02-26,2025-02-27,False,False,True,False,False,False,True,True,False,False,3,False
20250226900865,335810,6,잠정실적,2025-02-26,2025-02-26,2025-02-27,False,False,True,False,False,False,True,True,False,False,2,False
20250226900987,354200,6,잠정실적,2025-02-26,2025-02-26,2025-02-27,False,False,True,False,False,False,True,True,False,False,1,False
20250226900661,369370,6,잠정실적,2025-02-26,2025-02-26,2025-02-27,False,False,True,True,False,True,False,False,True,True,0,False
20250226900374,389260,6,잠정실적,2025-02-26,2025-02-26,2025-02-27,False,False,True,False,False,False,True,True,False,False,4,False
20250226900880,425420,6,잠정실적,2025-02-26,2025-02-26,2025-02-27,False,False,True,False,False,False,True,True,False,False,4,False
20250226900686,456010,6,잠정실적,2025-02-26,2025-02-26,2025-02-27,False,False,True,False,False,False,True,True,False,False,3,False
20250226800881,465770,6,잠정실적,2025-02-26,2025-02-26,2025-02-27,False,False,True,False,False,False,True,True,False,False,2,False
20250226900969,950190,6,잠정실적,2025-02-26,2025-02-26,2025-02-27,False,False,True,False,False,False,True,True,False,True,0,False
20250226901000,950190,6,잠정실적,2025-02-26,2025-02-26,2025-02-27,False,True,True,False,False,False,False,False,False,True,0,False
20250227800736,000950,6,잠정실적,2025-02-27,2025-02-27,2025-02-28,False,False,True,False,False,False,True,True,False,False,1,False
20250227801244,002410,6,잠정실적,2025-02-27,2025-02-27,2025-02-28,False,False,True,False,False,False,True,True,False,False,2,False
20250227800568,003560,6,잠정실적,2025-02-27,2025-02-27,2025-02-28,False,False,True,True,True,False,False,False,True,False,0,False
20250227800108,004440,6,잠정실적,2025-02-27,2025-02-27,2025-02-28,False,False,True,False,False,False,True,True,False,False,2,False
20250227800938,007610,6,잠정실적,2025-02-27,2025-02-27,2025-02-28,False,False,True,False,False,False,True,True,False,False,2,False
20250227901149,007680,6,잠정실적,2025-02-27,2025-02-27,2025-02-28,False,False,True,False,False,False,True,True,False,False,2,False
20250227800452,009320,6,잠정실적,2025-02-27,2025-02-27,2025-02-28,False,False,True,False,False,False,True,True,False,False,1,False
20250227900345,010240,6,잠정실적,2025-02-27,2025-02-27,2025-02-28,False,False,True,False,False,False,True,True,False,False,2,False
20250227900621,010280,6,잠정실적,2025-02-27,2025-02-27,2025-02-28,False,False,True,False,False,False,True,True,False,False,1,False
20250227800223,011390,6,잠정실적,2025-02-27,2025-02-27,2025-02-28,False,False,True,False,False,False,True,True,False,False,2,False
20250227901081,013120,6,잠정실적,2025-02-27,2025-02-27,2025-02-28,False,False,True,False,False,False,True,True,False,False,4,False
20250227800476,015230,6,잠정실적,2025-02-27,2025-02-27,2025-02-28,False,False,True,False,False,False,True,True,False,False,3,False
20250227900992,016100,6,잠정실적,2025-02-27,2025-02-27,2025-02-28,False,False,True,False,False,False,True,True,False,False,1,False
20250227800646,016710,6,잠정실적,2025-02-27,2025-02-27,2025-02-28,False,False,True,False,False,False,True,True,False,False,3,False
20250227900203,017510,6,잠정실적,2025-02-27,2025-02-27,2025-02-28,False,False,True,False,False,False,True,True,False,False,3,False
20250227801295,019490,6,잠정실적,2025-02-27,2025-02-27,2025-02-28,False,False,True,False,False,False,True,True,False,False,1,False
20250227901037,024810,6,잠정실적,2025-02-27,2025-02-27,2025-02-28,False,False,True,True,True,False,False,False,True,False,0,False
20250227900722,026040,6,잠정실적,2025-02-27,2025-02-27,2025-02-28,False,False,True,False,False,False,True,True,False,False,1,False
20250227900469,026150,6,잠정실적,2025-02-27,2025-02-27,2025-02-28,False,False,True,False,False,False,True,True,False,False,3,False
20250227800490,026890,6,잠정실적,2025-02-27,2025-02-27,2025-02-28,False,False,True,False,False,False,True,True,False,False,4,False
20250227801228,030190,6,잠정실적,2025-02-27,2025-02-27,2025-02-28,False,False,True,False,False,False,True,True,False,False,5,False
20250227801355,031820,6,잠정실적,2025-02-27,2025-02-27,2025-02-28,False,False,True,False,False,False,True,True,False,False,2,False
20250227900827,032500,6,잠정실적,2025-02-27,2025-02-27,2025-02-28,False,False,True,False,False,False,True,True,False,False,4,False
20250227901268,032680,6,잠정실적,2025-02-27,2025-02-27,2025-02-28,False,False,True,False,False,False,True,True,False,False,1,False
20250227901273,033540,6,잠정실적,2025-02-27,2025-02-27,2025-02-28,False,False,True,False,False,False,True,True,False,False,2,False
20250227800271,037270,6,잠정실적,2025-02-27,2025-02-27,2025-02-28,False,False,True,False,False,False,True,True,False,False,4,False
20250227900712,037460,6,잠정실적,2025-02-27,2025-02-27,2025-02-28,False,False,True,False,False,False,True,True,False,False,3,False
20250227900994,039290,6,잠정실적,2025-02-27,2025-02-27,2025-02-28,False,False,True,False,False,False,True,True,False,False,2,False
20250227900845,043260,6,잠정실적,2025-02-27,2025-02-27,2025-02-28,False,False,True,False,False,False,True,True,False,False,2,False
20250227901058,044180,6,잠정실적,2025-02-27,2025-02-27,2025-02-28,False,False,True,False,False,False,True,True,False,False,1,False
20250227900465,049430,6,잠정실적,2025-02-27,2025-02-27,2025-02-28,False,False,True,False,False,False,True,True,False,False,3,False
20250227900555,049480,6,잠정실적,2025-02-27,2025-02-27,2025-02-28,False,False,True,False,False,False,True,True,False,False,2,False
20250227901174,049520,6,잠정실적,2025-02-27,2025-02-27,2025-02-28,False,False,True,False,False,False,True,True,False,False,3,False
20250227900225,049630,6,잠정실적,2025-02-27,2025-02-27,2025-02-28,False,False,True,False,False,False,True,True,False,False,2,False
20250227900958,050090,6,잠정실적,2025-02-27,2025-02-27,2025-02-28,False,False,True,False,False,False,True,True,False,False,1,False
20250227900347,053980,6,잠정실적,2025-02-27,2025-02-27,2025-02-28,False,False,True,False,False,False,True,True,False,False,2,False
20250227900665,054040,6,잠정실적,2025-02-27,2025-02-27,2025-02-28,False,False,True,False,False,False,True,True,False,False,2,False
20250227901028,056080,6,잠정실적,2025-02-27,2025-02-27,2025-02-28,False,False,True,False,False,False,True,True,False,False,4,False
20250227901113,064260,6,잠정실적,2025-02-27,2025-02-27,2025-02-28,False,False,True,False,False,False,True,True,False,False,4,False
20250227900357,066590,6,잠정실적,2025-02-27,2025-02-27,2025-02-28,False,False,True,False,False,False,True,True,False,False,3,False
20250227900572,066620,6,잠정실적,2025-02-27,2025-02-27,2025-02-28,False,False,True,False,False,False,True,True,False,False,3,False
20250227900904,068240,6,잠정실적,2025-02-27,2025-02-27,2025-02-28,False,False,True,False,False,False,True,True,False,False,4,False
20250227800820,068290,6,잠정실적,2025-02-27,2025-02-27,2025-02-28,False,False,True,False,False,False,True,True,False,False,3,False
20250227900383,071670,6,잠정실적,2025-02-27,2025-02-27,2025-02-28,False,False,True,False,False,False,True,True,False,False,2,False
20250227900589,074600,6,잠정실적,2025-02-27,2025-02-27,2025-02-28,False,False,True,False,False,False,True,True,False,False,5,False
20250227801004,075180,6,잠정실적,2025-02-27,2025-02-27,2025-02-28,False,False,True,False,False,False,True,True,False,False,2,False
20250227901001,077360,6,잠정실적,2025-02-27,2025-02-27,2025-02-28,False,False,True,False,False,False,True,True,False,False,4,False
20250227800518,077500,6,잠정실적,2025-02-27,2025-02-27,2025-02-28,False,False,True,False,False,False,True,True,False,False,3,False
20250227901277,080470,6,잠정실적,2025-02-27,2025-02-27,2025-02-28,False,False,True,False,False,False,True,True,False,False,1,False
20250227900850,083790,6,잠정실적,2025-02-27,2025-02-27,2025-02-28,False,False,True,False,False,False,True,True,False,False,4,False
20250227900400,085910,6,잠정실적,2025-02-27,2025-02-27,2025-02-28,False,False,True,False,False,False,True,True,False,False,1,False
20250227900773,086040,6,잠정실적,2025-02-27,2025-02-27,2025-02-28,False,False,True,False,False,False,True,True,False,False,1,False
20250227900590,088910,6,잠정실적,2025-02-27,2025-02-27,2025-02-28,False,False,True,True,False,True,False,False,True,False,0,False
20250227901046,089850,6,잠정실적,2025-02-27,2025-02-27,2025-02-28,False,False,True,False,False,False,True,True,False,False,3,False
20250227900531,094970,6,잠정실적,2025-02-27,2025-02-27,2025-02-28,False,False,True,False,False,False,True,True,False,False,1,False
20250227901301,100700,6,잠정실적,2025-02-27,2025-02-27,2025-02-28,False,False,True,False,False,False,True,True,False,False,3,False
20250227900954,101240,6,잠정실적,2025-02-27,2025-02-27,2025-02-28,False,False,True,False,False,False,True,True,False,False,1,False
20250227901336,104540,6,잠정실적,2025-02-27,2025-02-27,2025-02-28,False,False,True,False,False,False,True,True,False,False,2,False
20250227800417,111110,6,잠정실적,2025-02-27,2025-02-27,2025-02-28,False,False,True,False,False,False,True,True,False,False,2,False
20250227900866,117730,6,잠정실적,2025-02-27,2025-02-27,2025-02-28,False,False,True,False,False,False,True,True,False,False,4,False
20250227900637,119610,6,잠정실적,2025-02-27,2025-02-27,2025-02-28,False,False,True,False,False,False,True,True,False,False,4,False
20250227801127,119650,6,잠정실적,2025-02-27,2025-02-27,2025-02-28,False,False,True,False,False,False,True,True,False,False,2,False
20250227900256,122870,6,잠정실적,2025-02-27,2025-02-27,2025-02-28,False,False,True,False,False,False,True,True,False,False,5,False
20250227900872,123010,6,잠정실적,2025-02-27,2025-02-27,2025-02-28,False,False,True,False,False,False,True,True,False,False,2,False
20250227901204,123040,6,잠정실적,2025-02-27,2025-02-27,2025-02-28,False,False,True,False,False,False,True,True,False,False,4,False
20250227900881,124500,6,잠정실적,2025-02-27,2025-02-27,2025-02-28,False,False,True,False,False,False,True,True,False,False,3,False
20250227901267,127710,6,잠정실적,2025-02-27,2025-02-27,2025-02-28,False,False,True,False,False,False,True,True,False,False,2,False
20250227901289,142760,6,잠정실적,2025-02-27,2025-02-27,2025-02-28,False,False,True,False,False,False,True,True,False,False,2,False
20250227900479,170790,6,잠정실적,2025-02-27,2025-02-27,2025-02-28,False,False,True,False,False,False,True,True,False,False,2,False
20250227900724,196700,6,잠정실적,2025-02-27,2025-02-27,2025-02-28,False,False,True,False,False,False,True,True,False,False,1,False
20250227800576,214420,6,잠정실적,2025-02-27,2025-02-27,2025-02-28,False,False,True,False,False,False,True,True,False,False,4,False
20250227800601,214420,6,잠정실적,2025-02-27,2025-02-27,2025-02-28,False,True,True,False,False,False,False,False,False,False,0,False
20250227901316,215000,6,잠정실적,2025-02-27,2025-02-27,2025-02-28,False,False,True,False,False,False,True,True,False,False,4,False
20250227900815,218150,6,잠정실적,2025-02-27,2025-02-27,2025-02-28,False,False,True,False,False,False,True,True,False,False,2,False
20250227900394,221980,6,잠정실적,2025-02-27,2025-02-27,2025-02-28,False,False,True,False,False,False,True,True,False,False,1,False
20250227901208,225590,6,잠정실적,2025-02-27,2025-02-27,2025-02-28,False,False,True,False,False,False,True,True,False,False,1,False
20250227900705,232830,6,잠정실적,2025-02-27,2025-02-27,2025-02-28,False,False,True,False,False,False,True,True,False,False,1,False
20250227901115,238090,6,잠정실적,2025-02-27,2025-02-27,2025-02-28,False,False,True,False,False,False,True,True,False,False,2,False
20250227801073,244920,6,잠정실적,2025-02-27,2025-02-27,2025-02-28,False,False,True,False,False,False,True,True,False,False,3,False
20250227900324,246250,6,잠정실적,2025-02-27,2025-02-27,2025-02-28,False,False,True,False,False,False,True,True,False,False,1,False
20250227900638,256840,6,잠정실적,2025-02-27,2025-02-27,2025-02-28,False,False,True,False,False,False,True,True,False,False,4,False
20250227801329,284740,6,잠정실적,2025-02-27,2025-02-27,2025-02-28,False,False,True,False,False,False,True,True,False,False,5,False
20250227900901,285490,6,잠정실적,2025-02-27,2025-02-27,2025-02-28,False,False,True,False,False,False,True,True,False,False,4,False
20250227900926,290120,6,잠정실적,2025-02-27,2025-02-27,2025-02-28,False,False,True,False,False,False,True,True,False,False,1,False
20250227900895,300120,6,잠정실적,2025-02-27,2025-02-27,2025-02-28,False,False,True,False,False,False,True,True,False,False,3,False
20250227900960,301300,6,잠정실적,2025-02-27,2025-02-27,2025-02-28,False,False,True,False,False,False,True,True,False,False,2,False
20250227901072,314130,6,잠정실적,2025-02-27,2025-02-27,2025-02-28,False,False,True,False,False,False,True,True,False,False,3,False
20250227900444,332290,6,잠정실적,2025-02-27,2025-02-27,2025-02-28,False,False,True,False,False,False,True,True,False,False,1,False
20250227900336,355690,6,잠정실적,2025-02-27,2025-02-27,2025-02-28,False,False,True,False,False,False,True,True,False,False,1,False
